food_id,food_desc,WWEIA_desc,ingredient_desc,first_words,calorie,protein,carb,sugar,fiber,saturated_fat,cholesterol,sodium,calcium,phosphorus,potassium,iron,folic_acid,vitamin_c,vitamin_d,vitamin_b12,low_calorie,high_calorie,low_protein,high_protein,low_carb,high_carb,low_sugar,high_sugar,low_fiber,high_fiber,low_saturated_fat,high_saturated_fat,low_cholesterol,high_cholesterol,low_sodium,high_sodium,low_calcium,high_calcium,low_phosphorus,high_phosphorus,low_potassium,high_potassium,low_iron,high_iron,low_folic_acid,high_folic_acid,low_vitamin_c,high_vitamin_c,low_vitamin_d,high_vitamin_d,low_vitamin_b12,high_vitamin_b12,macro_carb,macro_phosphorus,macro_calorie,macro_potassium,macro_sodium,macro_cholesterol,macro_saturated_fat,macro_protein,macro_sugar,macro_fiber,macro_iron,macro_folic_acid,macro_vitamin_b12,macro_calcium,micro_vitamin_d,macro_vitamin_c,non_zero_nutrition_count
58155320,"Seafood paella, Puerto Rican style",Rice mixed dishes,"Salt, table, iodized",seafood paella puerto,144.1416854,7.609513285,15.69276266,0.892436064,0.908593864,0.793265834,41.05079173,322.880091,34.27990026,86.61173921,116.3158566,1.074811108,22.05970874,7.144286054,0.532936146,0.537077418,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,8
27450080,Seafood salad,Seafood mixed dishes,"Crustaceans, shrimp, mixed species, canned",seafood salad,156.6715393,11.40193671,1.701096624,0.80969756,0.374069322,1.762314404,90.63032085,515.6798165,67.05356707,126.5217501,194.5440875,0.686843717,0.0,4.745622311,0.01473453,0.953876159,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,8
27550800,Seafood salad sandwich,Seafood sandwiches,Seafood salad,seafood salad sandwich,215.8974359,9.904131054,17.18603989,2.155128205,1.011396011,1.945356125,61.83760684,546.1538462,115.3846154,114.2022792,149.7150997,1.507264957,28.8034188,2.774928775,0.008547009,0.64002849,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,8
27350030,"Seafood stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",Seafood mixed dishes,"Margarine, stick",seafood stew with,73.34547174,8.632405825,5.861671302,1.881444992,0.830870279,0.449705923,38.76564309,490.2036348,35.31729276,109.4774155,248.6998499,1.165218249,0.0,15.92011364,0.3325179,3.431276879,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,10
27150130,Seafood thermidor,Seafood mixed dishes,"Crustaceans, lobster, northern, raw",seafood thermidor,248.3623421,11.56418663,4.439059224,0.733914401,0.062130977,11.94033178,175.0890534,475.5381517,110.1255245,182.6047556,191.0015553,0.466113054,2.41114118,0.840838209,0.751439677,1.163517857,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,9
27418110,Seasoned shredded soup meat,Meat mixed dishes,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",seasoned shredded soup,204.5112782,18.2406015,3.639097744,1.744360902,0.902255639,4.081954887,44.36090226,235.3383459,13.53383459,183.4586466,331.5789474,2.360902256,0.0,16.9924812,0.15037594,1.609022556,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,10
75232050,"Seaweed, prepared with soy sauce",Stir-fry and soy-based sauce mixtures,"Seaweed, kelp, raw",seaweed prepared with,43.25984715,4.014377572,7.682954879,0.627998236,0.606114051,0.133393592,0.0,1080.5607,108.5394621,64.87360376,176.1441799,2.084332745,0.0,8.045524691,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,10
27146360,Sesame chicken,Stir-fry and soy-based sauce mixtures,"Restaurant, Chinese, sesame chicken",sesame chicken,293.2039776,14.15519067,26.52460592,15.44409036,0.715423976,2.453040877,58.19275532,476.2079209,12.0836722,129.664518,203.7700005,1.099221251,0.613685798,1.083837389,0.114149633,0.246900618,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6
75145000,"Seven-layer salad, lettuce salad made with a combination of onion, celery, green pepper, peas, mayonnaise, cheese, eggs, and/or bacon",Vegetable dishes,"Onions, raw",sevenlayer salad lettuce,235.2677571,4.727761595,6.094555232,3.450593771,1.344387184,4.521622227,47.05355142,257.6742102,60.49742326,85.14452162,127.7167824,0.604974233,0.0,7.170064979,0.224064531,0.246470984,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,8
27250950,Shellfish and noodles with tomato-based sauce,Seafood mixed dishes,"Salt, table, iodized",shellfish and noodles,112.6973778,6.412216898,15.09814098,0.896065898,0.883390713,0.549528288,39.86804492,207.4354742,29.21570927,89.59273365,111.3470676,2.08910087,41.42404088,3.023033926,0.084033613,3.560784084,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,7
27450610,"Shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",Stir-fry and soy-based sauce mixtures,Soy sauce made from soy and wheat (shoyu),shellfish mixture and,114.66191,8.888620124,5.952338518,1.815014505,1.031005854,0.897849168,41.55003147,360.9749752,41.55429614,129.544656,254.5208892,1.345180711,0.0,14.73293025,0.007627183,4.118668927,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,10
27311510,Shepherd's pie,Meat mixed dishes,"Potatoes, mashed, ready-to-eat",shepherds pie,111.3763273,6.530206399,13.44374425,1.413819434,1.380746752,1.091532293,13.85338342,232.1176003,16.72722748,69.76152691,291.5845951,0.804291698,0.0,6.17769871,0.10736309,0.335391792,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,8
27330010,Shepherd's pie with lamb,Meat mixed dishes,"Potatoes, baked, flesh, without salt",shepherds pie with,121.957901,6.981370143,12.48937001,1.400663874,1.344415673,1.337969704,16.7366088,338.573325,16.7366088,72.70829409,296.457861,0.79156024,0.0,6.941584202,0.137174211,0.493867811,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,9
28153010,"Shrimp and clams in tomato-based sauce, with noodles, frozen meal",Seafood mixed dishes,"Tomatoes, cooked, as ingredient",shrimp and clams,103.286385,7.894030852,12.10596915,1.716968478,1.207243461,1.09490275,38.56472166,267.2702884,43.59490275,104.2924212,247.4849095,5.080482897,17.10261569,16.63313213,0.0,13.92354125,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,10
27250126,Shrimp and noodles with cream or white sauce,Seafood mixed dishes,"Salt, table, iodized",shrimp and noodles,131.2492908,7.788593525,14.98068449,2.11885463,0.617298538,1.208162778,65.65629833,391.5752953,79.36666932,116.6218437,95.81505227,1.134760009,36.62335849,0.717676841,0.565436455,0.403997128,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,9
27450410,"Shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",Stir-fry and soy-based sauce mixtures,"Onions, spring or scallions (includes tops and bulb), raw",shrimp and vegetables,103.8912112,9.126738355,5.700237317,1.889194191,1.330384391,0.77724402,65.46603834,368.8862303,45.04110398,116.9407515,207.1568547,0.908259436,0.0,14.87622949,0.017359282,0.475817761,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,10
27250400,Shrimp cake or patty,Seafood mixed dishes,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",shrimp cake or,207.8271066,14.64195915,9.204798714,0.703524045,0.568619471,2.662158559,170.7686123,456.4101168,88.39230849,175.7478233,187.2141022,1.273470756,2.7657573,3.642975851,0.23683497,0.737845751,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,7
27350050,Shrimp chow mein or chop suey with noodles,Fried rice and lo/chow mein,"Restaurant, Chinese, vegetable chow mein, without meat or noodles",shrimp chow mein,118.1130944,8.195279979,11.3168223,2.048119656,1.299553593,0.883326498,60.52376471,450.4489929,43.82133125,112.2000111,143.9176057,1.166093911,9.515151721,4.152160879,0.019816599,0.384810746,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,9
27450450,"Shrimp creole, no rice",Seafood mixed dishes,"Margarine, stick",shrimp creole no,120.3870459,13.85012188,4.23451788,1.295253124,0.736389063,0.978520625,133.9959667,386.4739512,80.35457519,158.5933589,172.9557643,1.25750129,3.256646336,7.759195282,0.150947676,0.709000952,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,8
27350060,"Shrimp creole, with rice",Seafood mixed dishes,"Crustaceans, shrimp, mixed species, canned",shrimp creole with,122.1826164,10.16600863,11.50613897,0.951125277,0.794218502,0.652563479,108.3613083,420.6914912,78.4350718,109.2960968,118.1906574,1.773545484,25.70547397,6.539717956,0.071792106,0.322702072,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,7
27150100,Shrimp curry,Seafood mixed dishes,"Water, tap, drinking",shrimp curry,83.60529127,6.048510047,6.820393388,1.807150719,1.396990374,0.677887054,46.71691888,256.7360442,60.54271782,91.45557288,196.8770608,0.793494858,0.825945047,8.395838113,0.078801716,0.307159301,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7
32105230,Shrimp egg foo yung,Stir-fry and soy-based sauce mixtures,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",shrimp egg foo,141.4403722,10.13049312,4.229506929,2.424943926,0.575974455,2.206738922,215.9043426,530.092206,54.25437243,149.2282446,158.6460638,1.181181883,0.0,1.91122557,0.84917065,0.661385226,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,8
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",Seafood mixed dishes,"Onions, raw",shrimp garden salad,64.76125352,10.39688828,1.582941555,1.010516185,0.561397881,0.421048411,150.474679,353.2796704,76.69096552,110.7758328,123.1065393,1.205000471,0.0,3.81951028,0.150374332,0.434080871,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,9
28355440,Shrimp gumbo,Seafood mixed dishes,"Crustaceans, shrimp, mixed species, canned",shrimp gumbo,63.07862605,5.62238988,5.527345809,1.910434791,0.973016057,0.73769221,51.79269273,355.5505379,62.40942771,65.74358813,189.0363021,1.126856675,4.194351469,5.517122159,0.00170765,0.166741162,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7
27151050,"Shrimp in garlic sauce, Puerto Rican style",Seafood mixed dishes,"Peppers, sweet, red, raw",shrimp in garlic,293.3694126,14.93014368,2.587605515,0.469981774,0.208032258,4.039157207,117.3323044,602.1621259,51.29786818,189.7284323,171.0526821,1.511941645,0.0,12.99666271,0.31278142,0.903459799,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,9
27450070,Shrimp salad,Seafood mixed dishes,"Celery, raw",shrimp salad,156.7211568,11.97288925,1.84833971,0.99752425,0.409479664,1.699369897,149.0094988,636.4228294,94.46045539,120.6851469,113.5917476,1.307310523,0.0,4.206818975,0.016495662,0.446156755,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,8
27450430,"Shrimp shish kabob with vegetables, excluding potatoes",Seafood mixed dishes,"Parsley, fresh",shrimp shish kabob,75.77329889,9.919939633,4.813929903,2.262059893,1.003503384,0.318986322,82.1882993,601.4724731,44.87404166,161.0968497,221.0595418,0.517531992,0.0,13.17755811,0.076319902,0.66542709,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,10
27150410,Shrimp teriyaki,Stir-fry and soy-based sauce mixtures,"Sauce, teriyaki, ready-to-serve",shrimp teriyaki,122.7164655,21.29252186,3.891459484,1.988359263,0.064492353,0.447258372,183.3776917,822.7217867,82.21297292,283.3015582,195.573461,0.87980626,0.0,0.386954118,0.089770293,1.416676018,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,10
27250510,"Shrimp toast, fried",Seafood mixed dishes,"Spices, pepper, black",shrimp toast fried,164.9122807,12.8245614,13.66666667,0.01754386,0.175438596,1.187719298,50.87719298,871.9298246,40.35087719,147.3684211,231.5789474,0.50877193,2.631578947,0.0,0.0,1.833333333,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,10
27250410,Shrimp with crab stuffing,Seafood mixed dishes,"Eggs, Grade A, Large, egg whole",shrimp with crab,179.1970683,17.2978843,6.087208079,0.353914919,0.223960885,2.151177759,144.847243,621.3984639,78.90067086,235.8357323,213.0036111,1.172754875,6.637006817,1.74406803,0.298614513,2.579740023,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,8
27150160,Shrimp with lobster sauce,Seafood mixed dishes,"Egg, whole, cooked, hard-boiled",shrimp with lobster,151.9176574,16.84864866,3.412781567,1.08813197,0.259355116,1.493378008,186.7100941,967.1486779,97.33815081,167.5377138,134.5445495,1.655269916,0.0,2.803259476,0.193005745,0.598377078,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,10
28110270,"Sirloin beef, with gravy, potatoes, vegetable, frozen meal",Meat mixed dishes,"Broccoli, cooked, boiled, drained, without salt",sirloin beef with,85.34628432,8.344834188,6.455091869,0.980492228,1.179459601,1.287531502,21.70465363,310.941191,14.53966026,84.74217363,243.6069671,0.914780165,0.0,11.43802089,0.031383625,0.603061984,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,8
28110220,"Sirloin, chopped, with gravy, mashed potatoes, vegetable, frozen meal",Meat mixed dishes,"Peppers, sweet, green, cooked, boiled, drained, without salt",sirloin chopped with,156.4782265,7.870559465,13.41549495,1.89138068,1.689351379,3.829290284,40.14695687,558.7182449,14.67431446,93.16255978,232.3296097,1.169804887,1.010477062,6.540242446,0.151549902,0.701767467,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,7
28110250,"Sirloin tips, with gravy, potatoes, vegetable, frozen meal",Meat mixed dishes,"Tomatoes, cooked, as ingredient",sirloin tips with,114.516129,8.360215054,7.435483871,1.728494624,1.23655914,2.240053763,23.92473118,263.9784946,13.70967742,86.55913978,286.5591398,1.209677419,0.0,7.52688172,0.080645161,0.801075269,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,7
27510105,"Sloppy joe sandwich, on wheat bun",Meat and BBQ sandwiches,"Sloppy joe, no bun",sloppy joe sandwich,184.8648649,12.0972973,19.4972973,5.156756757,2.216216216,2.248108108,26.48648649,354.5945946,76.75675676,128.1081081,296.2162162,2.189189189,11.35135135,6.162162162,0.0,0.875675676,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,6
58101400,"Soft taco with meat and sour cream, from fast food",Burritos and tacos,"Sour cream, light",soft taco with,259.1732096,13.18153609,24.16244254,1.283371062,1.974689234,4.89213475,34.18059996,683.3792227,140.6355115,175.6402049,194.8073865,2.313198145,45.7767371,0.222565398,0.105919134,0.941707702,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,7
27560920,Spam sandwich,Deli and cured meat sandwiches,"Bread, white, commercially prepared",spam sandwich,265.9259259,10.02962963,27.63703704,5.125925926,1.111111111,4.577037037,29.62962963,925.1851852,97.03703704,117.7777778,260.7407407,1.82962963,38.51851852,0.518518519,0.222222222,0.192592593,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5
58124250,Spanakopita,Turnovers and other grain-based items,"Eggs, Grade A, Large, egg whole",spanakopita,206.6569749,7.50533099,10.52563795,0.955757285,1.263706474,7.402719306,81.11639895,394.4186434,161.9241031,131.4972193,299.8830895,2.018677954,6.66587696,8.869665808,0.384663809,0.264956539,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,9
58163410,"Spanish rice, fat added",Rice mixed dishes,"Salt, table, iodized",spanish rice fat,98.22308691,2.353711046,18.15671843,2.207425233,1.127330445,0.322556257,0.936875043,299.051403,26.82266887,39.36862022,161.6859106,1.218280669,21.58443615,10.37225307,0.000148915,0.014851998,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7
58163405,"Spanish rice, from restaurant",Rice mixed dishes,"Restaurant, Mexican, spanish rice",spanish rice from,184.9952671,3.281395675,31.16024264,1.300989805,1.211188915,1.005099048,0.0,528.1107013,19.86785029,57.04245425,116.0141927,1.152030284,46.05557583,0.095138355,0.0,0.080694128,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,8
58163420,"Spanish rice, no added fat",Rice mixed dishes,"Garlic, raw",spanish rice no,101.1077613,2.92176561,19.94284117,1.562961599,1.121697538,0.289124605,2.667162288,315.40147,20.966522,41.72584656,125.5310253,1.148579198,28.79166564,9.819401418,0.000286196,0.031623372,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7
58163430,"Spanish rice, NS as to fat",Rice mixed dishes,"Vegetable oil, NFS",spanish rice ns,113.9378336,2.883403682,19.71470074,1.531946143,1.046497225,0.495910119,2.575550054,312.1720975,20.51218961,41.16254333,123.7076422,1.162288164,28.41150467,9.493685832,0.0,0.031633805,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,8
58163450,Spanish rice with ground beef,Rice mixed dishes,"Vegetable oil, NFS",spanish rice with,157.5311985,9.678996858,13.87488934,1.07976748,0.764246385,2.250433396,27.87710491,335.3129918,21.79482298,87.36788222,180.7332595,1.549875556,19.25390822,6.805779961,0.032418564,0.819632658,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,6
77513010,Spanish stew,Meat mixed dishes,Chorizo,spanish stew,85.54923313,6.616628183,7.978254495,1.737939514,1.729119834,1.074119635,15.19402609,363.3013297,19.99293074,74.99207541,231.5469398,0.80625706,0.0,9.098950707,0.107261343,0.216908971,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,8
72125260,Spinach and cheese casserole,Vegetable dishes,"Bread, crumbs, dry, grated, plain",spinach and cheese,132.326849,7.337612312,10.24013791,1.767139308,1.947899447,3.425589928,59.03158542,418.8374602,224.4580698,147.3144864,249.8380931,1.713973602,6.88242259,1.746099887,0.618684044,0.247867732,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,8
58125120,"Spinach quiche, meatless",Turnovers and other grain-based items,"Eggs, Grade A, Large, egg whole",spinach quiche meatless,269.1911999,9.151306562,11.67007369,1.314708419,1.03978686,10.74736518,116.5453718,270.1636589,200.2209927,173.752467,206.3492914,1.579314797,12.12363254,3.383017061,0.724605539,0.453899948,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,11
75147000,"Spinach salad, no dressing",Vegetable dishes,"Egg, whole, cooked, hard-boiled",spinach salad no,97.59899663,6.993821968,5.932769755,0.846594464,1.593564315,1.634912408,89.68800657,224.1932507,75.23362182,99.5591668,426.8721751,2.065938333,3.333460872,17.2633893,0.49060779,0.3120535,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,7
75418020,"Squash, summer, casserole with tomato and cheese",Vegetable dishes,"Bread, crumbs, dry, grated, plain",squash summer casserole,75.29773538,2.877063141,6.156674238,3.077417341,1.172904951,2.167076094,9.753382606,202.64562,108.8791005,89.58780144,245.5664229,0.708453322,2.252920698,10.63210893,0.324043866,0.069057821,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,6
27514020,Steak sandwich or sub on wheat,Meat and BBQ sandwiches,Wheat bread as ingredient in sandwiches,steak sandwich or,246.9565217,18.93913043,23.49565217,2.695652174,2.782608696,2.925217391,40.0,417.3913043,90.43478261,193.0434783,252.173913,2.904347826,6.956521739,0.0,0.0,0.991304348,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,10
27116400,Steak tartare,Meat mixed dishes,"Salt, table, iodized",steak tartare,203.3190476,16.44692063,1.122904762,0.344571429,0.261746032,5.411788889,147.2333333,184.3126984,29.32063492,173.4666667,266.968254,2.101079365,0.0,3.214126984,0.541111111,1.894619048,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,9
27115100,Steak teriyaki,Stir-fry and soy-based sauce mixtures,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",steak teriyaki,198.5605007,27.75944069,2.805068169,2.260586671,0.032653613,2.83062717,76.52438475,529.9629173,12.29243309,186.3197992,256.4613982,2.510341266,0.0,1.798397628,0.087401715,1.750920727,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,9
27360000,"Stew, NFS",Meat mixed dishes,"Beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",stew nfs,73.15571279,5.827625445,7.846389585,1.445459007,1.273445878,0.783190138,13.87095295,243.563853,14.57642032,68.88232027,239.9930444,1.176697613,0.0,5.293452645,0.0,0.387909893,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,10
27141050,"Stewed chicken with tomato-based sauce, Mexican style",Poultry mixed dishes,"Peppers, sweet, green, raw",stewed chicken with,109.0678389,11.79710929,2.335897344,0.983192469,0.412268343,1.197810311,40.31272971,287.0216863,10.50597732,98.32391936,183.8492132,0.621583118,0.981851982,3.509177236,0.021895427,0.123837293,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,6
